tid,attribute,correct_val
542,HospitalOwner,voluntary non-profit - private
542,EmergencyService,yes
542,Condition,heart attack
542,MeasureCode,ami-2
542,MeasureName,heart attack patients given aspirin at discharge
542,Score,92%
542,Sample,165 patients
542,Stateavg,al_ami-2
543,ProviderNumber,10024
543,HospitalName,jackson hospital & clinic inc
543,Address1,1725 pine street
543,Address2,
543,Address3,
543,City,montgomery
543,State,al
543,ZipCode,36106
543,CountyName,montgomery
543,PhoneNumber,3342938000
543,HospitalType,acute care hospitals
543,HospitalOwner,voluntary non-profit - private
543,EmergencyService,yes
543,Condition,heart attack
543,MeasureCode,ami-3
543,MeasureName,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
543,Score,79%
543,Sample,24 patients
543,Stateavg,al_ami-3
544,ProviderNumber,10024
544,HospitalName,jackson hospital & clinic inc
544,Address1,1725 pine street
544,Address2,
544,Address3,
544,City,montgomery
544,State,al
544,ZipCode,36106
544,CountyName,montgomery
544,PhoneNumber,3342938000
544,HospitalType,acute care hospitals
544,HospitalOwner,voluntary non-profit - private
544,EmergencyService,yes
544,Condition,heart attack
544,MeasureCode,ami-4
544,MeasureName,heart attack patients given smoking cessation advice/counseling
544,Score,97%
544,Sample,65 patients
544,Stateavg,al_ami-4
545,ProviderNumber,10024
545,HospitalName,jackson hospital & clinic inc
545,Address1,1725 pine street
545,Address2,
545,Address3,
545,City,montgomery
545,State,al
545,ZipCode,36106
545,CountyName,montgomery
545,PhoneNumber,3342938000
545,HospitalType,acute care hospitals
545,HospitalOwner,voluntary non-profit - private
545,EmergencyService,yes
545,Condition,heart attack
545,MeasureCode,ami-5
545,MeasureName,heart attack patients given beta blocker at discharge
545,Score,95%
545,Sample,173 patients
545,Stateavg,al_ami-5
546,ProviderNumber,10024
546,HospitalName,jackson hospital & clinic inc
546,Address1,1725 pine street
546,Address2,
546,Address3,
546,City,montgomery
546,State,al
546,ZipCode,36106
546,CountyName,montgomery
546,PhoneNumber,3342938000
546,HospitalType,acute care hospitals
546,HospitalOwner,voluntary non-profit - private
546,EmergencyService,yes
546,Condition,heart attack
546,MeasureCode,ami-7a
546,MeasureName,heart attack patients given fibrinolytic medication within 30 minutes of arrival
546,Score,
546,Sample,0 patients
546,Stateavg,al_ami-7a
547,ProviderNumber,10024
547,HospitalName,jackson hospital & clinic inc
547,Address1,1725 pine street
547,Address2,
547,Address3,
547,City,montgomery
547,State,al
547,ZipCode,36106
547,CountyName,montgomery
547,PhoneNumber,3342938000
547,HospitalType,acute care hospitals
547,HospitalOwner,voluntary non-profit - private
547,EmergencyService,yes
547,Condition,heart attack
547,MeasureCode,ami-8a
547,MeasureName,heart attack patients given pci within 90 minutes of arrival
547,Score,40%
547,Sample,15 patients
547,Stateavg,al_ami-8a
548,ProviderNumber,10024
548,HospitalName,jackson hospital & clinic inc
548,Address1,1725 pine street
548,Address2,
548,Address3,
548,City,montgomery
548,State,al
548,ZipCode,36106
548,CountyName,montgomery
548,PhoneNumber,3342938000
548,HospitalType,acute care hospitals
548,HospitalOwner,voluntary non-profit - private
548,EmergencyService,yes
548,Condition,heart failure
548,MeasureCode,hf-1
548,MeasureName,heart failure patients given discharge instructions
548,Score,45%
548,Sample,430 patients
548,Stateavg,al_hf-1
549,ProviderNumber,10024
549,HospitalName,jackson hospital & clinic inc
549,Address1,1725 pine street
549,Address2,
549,Address3,
549,City,montgomery
549,State,al
549,ZipCode,36106
549,CountyName,montgomery
549,PhoneNumber,3342938000
549,HospitalType,acute care hospitals
549,HospitalOwner,voluntary non-profit - private
549,EmergencyService,yes
549,Condition,heart failure
549,MeasureCode,hf-2
549,MeasureName,heart failure patients given an evaluation of left ventricular systolic (lvs) function
549,Score,90%
549,Sample,518 patients
549,Stateavg,al_hf-2
550,ProviderNumber,10024
550,HospitalName,jackson hospital & clinic inc
550,Address1,1725 pine street
550,Address2,
550,Address3,
550,City,montgomery
550,State,al
550,ZipCode,36106
550,CountyName,montgomery
550,PhoneNumber,3342938000
550,HospitalType,acute care hospitals
550,HospitalOwner,voluntary non-profit - private
550,EmergencyService,yes
550,Condition,heart failure
550,MeasureCode,hf-3
550,MeasureName,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
550,Score,85%
550,Sample,146 patients
550,Stateavg,al_hf-3
551,ProviderNumber,10024
551,HospitalName,jackson hospital & clinic inc
551,Address1,1725 pine street
551,Address2,
551,Address3,
551,City,montgomery
551,State,al
551,ZipCode,36106
551,CountyName,montgomery
551,PhoneNumber,3342938000
551,HospitalType,acute care hospitals
551,HospitalOwner,voluntary non-profit - private
551,EmergencyService,yes
551,Condition,heart failure
551,MeasureCode,hf-4
551,MeasureName,heart failure patients given smoking cessation advice/counseling
551,Score,99%
551,Sample,93 patients
551,Stateavg,al_hf-4
552,ProviderNumber,10024
552,HospitalName,jackson hospital & clinic inc
552,Address1,1725 pine street
552,Address2,
552,Address3,
552,City,montgomery
552,State,al
552,ZipCode,36106
552,CountyName,montgomery
552,PhoneNumber,3342938000
552,HospitalType,acute care hospitals
552,HospitalOwner,voluntary non-profit - private
552,EmergencyService,yes
552,Condition,pneumonia
552,MeasureCode,pn-2
552,MeasureName,pneumonia patients assessed and given pneumococcal vaccination
552,Score,85%
552,Sample,243 patients
552,Stateavg,al_pn-2
553,ProviderNumber,10024
553,HospitalName,jackson hospital & clinic inc
553,Address1,1725 pine street
553,Address2,
553,Address3,
553,City,montgomery
553,State,al
553,ZipCode,36106
553,CountyName,montgomery
553,PhoneNumber,3342938000
553,HospitalType,acute care hospitals
553,HospitalOwner,voluntary non-profit - private
553,EmergencyService,yes
553,Condition,pneumonia
553,MeasureCode,pn-3b
553,MeasureName,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics
553,Score,95%
553,Sample,230 patients
553,Stateavg,al_pn-3b
554,ProviderNumber,10024
554,HospitalName,jackson hospital & clinic inc
554,Address1,1725 pine street
554,Address2,
554,Address3,
554,City,montgomery
554,State,al
554,ZipCode,36106
554,CountyName,montgomery
554,PhoneNumber,3342938000
554,HospitalType,acute care hospitals
554,HospitalOwner,voluntary non-profit - private
554,EmergencyService,yes
554,Condition,pneumonia
554,MeasureCode,pn-4
554,MeasureName,pneumonia patients given smoking cessation advice/counseling
554,Score,91%
554,Sample,74 patients
554,Stateavg,al_pn-4
555,ProviderNumber,10024
555,HospitalName,jackson hospital & clinic inc
555,Address1,1725 pine street
555,Address2,
555,Address3,
555,City,montgomery
555,State,al
555,ZipCode,36106
555,CountyName,montgomery
555,PhoneNumber,3342938000
555,HospitalType,acute care hospitals
555,HospitalOwner,voluntary non-profit - private
555,EmergencyService,yes
555,Condition,pneumonia
555,MeasureCode,pn-5c
555,MeasureName,pneumonia patients given initial antibiotic(s) within 6 hours after arrival
555,Score,88%
555,Sample,233 patients
555,Stateavg,al_pn-5c
556,ProviderNumber,10024
556,HospitalName,jackson hospital & clinic inc
556,Address1,1725 pine street
556,Address2,
556,Address3,
556,City,montgomery
556,State,al
556,ZipCode,36106
556,CountyName,montgomery
556,PhoneNumber,3342938000
556,HospitalType,acute care hospitals
556,HospitalOwner,voluntary non-profit - private
556,EmergencyService,yes
556,Condition,pneumonia
556,MeasureCode,pn-6
556,MeasureName,pneumonia patients given the most appropriate initial antibiotic(s)
556,Score,82%
556,Sample,97 patients
556,Stateavg,al_pn-6
557,ProviderNumber,10024
557,HospitalName,jackson hospital & clinic inc
557,Address1,1725 pine street
557,Address2,
557,Address3,
557,City,montgomery
557,State,al
557,ZipCode,36106
557,CountyName,montgomery
557,PhoneNumber,3342938000
557,HospitalType,acute care hospitals
557,HospitalOwner,voluntary non-profit - private
557,EmergencyService,yes
557,Condition,pneumonia
557,MeasureCode,pn-7
557,MeasureName,pneumonia patients assessed and given influenza vaccination
557,Score,82%
557,Sample,184 patients
557,Stateavg,al_pn-7
558,ProviderNumber,10024
558,HospitalName,jackson hospital & clinic inc
558,Address1,1725 pine street
558,Address2,
558,Address3,
558,City,montgomery
558,State,al
558,ZipCode,36106
558,CountyName,montgomery
558,PhoneNumber,3342938000
558,HospitalType,acute care hospitals
558,HospitalOwner,voluntary non-profit - private
558,EmergencyService,yes
558,Condition,surgical infection prevention
558,MeasureCode,scip-card-2
558,MeasureName,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery
558,Score,67%
558,Sample,180 patients
558,Stateavg,al_scip-card-2
559,ProviderNumber,10024
559,HospitalName,jackson hospital & clinic inc
559,Address1,1725 pine street
559,Address2,
559,Address3,
559,City,montgomery
559,State,al
559,ZipCode,36106
559,CountyName,montgomery
559,PhoneNumber,3342938000
559,HospitalType,acute care hospitals
559,HospitalOwner,voluntary non-profit - private
559,EmergencyService,yes
559,Condition,surgical infection prevention
559,MeasureCode,scip-inf-1
559,MeasureName,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
559,Score,78%
559,Sample,844 patients
559,Stateavg,al_scip-inf-1
560,ProviderNumber,10024
560,HospitalName,jackson hospital & clinic inc
560,Address1,1725 pine street
560,Address2,
560,Address3,
560,City,montgomery
560,State,al
560,ZipCode,36106
560,CountyName,montgomery
560,PhoneNumber,3342938000
560,HospitalType,acute care hospitals
560,HospitalOwner,voluntary non-profit - private
560,EmergencyService,yes
560,Condition,surgical infection prevention
560,MeasureCode,scip-inf-2
560,MeasureName,surgery patients who were given the  right kind  of antibiotic to help prevent infection
560,Score,98%
560,Sample,827 patients
560,Stateavg,al_scip-inf-2
561,ProviderNumber,10024
561,HospitalName,jackson hospital & clinic inc
561,Address1,1725 pine street
561,Address2,
561,Address3,
561,City,montgomery
561,State,al
561,ZipCode,36106
561,CountyName,montgomery
561,PhoneNumber,3342938000
561,HospitalType,acute care hospitals
561,HospitalOwner,voluntary non-profit - private
561,EmergencyService,yes
561,Condition,surgical infection prevention
561,MeasureCode,scip-inf-3
561,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
561,Score,83%
561,Sample,817 patients
561,Stateavg,al_scip-inf-3
562,ProviderNumber,10024
562,HospitalName,jackson hospital & clinic inc
562,Address1,1725 pine street
562,Address2,
562,Address3,
562,City,montgomery
562,State,al
562,ZipCode,36106
562,CountyName,montgomery
562,PhoneNumber,3342938000
562,HospitalType,acute care hospitals
562,HospitalOwner,voluntary non-profit - private
562,EmergencyService,yes
562,Condition,surgical infection prevention
562,MeasureCode,scip-inf-4
562,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
562,Score,72%
562,Sample,270 patients
562,Stateavg,al_scip-inf-4
563,ProviderNumber,10024
563,HospitalName,jackson hospital & clinic inc
563,Address1,1725 pine street
563,Address2,
563,Address3,
563,City,montgomery
563,State,al
563,ZipCode,36106
563,CountyName,montgomery
563,PhoneNumber,3342938000
563,HospitalType,acute care hospitals
563,HospitalOwner,voluntary non-profit - private
563,EmergencyService,yes
563,Condition,surgical infection prevention
563,MeasureCode,scip-inf-6
563,MeasureName,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor)
563,Score,97%
563,Sample,1062 patients
563,Stateavg,al_scip-inf-6
564,ProviderNumber,10024
564,HospitalName,jackson hospital & clinic inc
564,Address1,1725 pine street
564,Address2,
564,Address3,
564,City,montgomery
564,State,al
564,ZipCode,36106
564,CountyName,montgomery
564,PhoneNumber,3342938000
564,HospitalType,acute care hospitals
564,HospitalOwner,voluntary non-profit - private
564,EmergencyService,yes
564,Condition,surgical infection prevention
564,MeasureCode,scip-vte-1
564,MeasureName,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
564,Score,92%
564,Sample,263 patients
564,Stateavg,al_scip-vte-1
565,ProviderNumber,10024
565,HospitalName,jackson hospital & clinic inc
565,Address1,1725 pine street
565,Address2,
565,Address3,
565,City,montgomery
565,State,al
565,ZipCode,36106
565,CountyName,montgomery
565,PhoneNumber,3342938000
565,HospitalType,acute care hospitals
565,HospitalOwner,voluntary non-profit - private
565,EmergencyService,yes
565,Condition,surgical infection prevention
565,MeasureCode,scip-vte-2
565,MeasureName,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
565,Score,87%
565,Sample,259 patients
565,Stateavg,al_scip-vte-2
566,ProviderNumber,10025
566,HospitalName,g h lanier memorial hospital
566,Address1,4800 48th st
566,Address2,
566,Address3,
566,City,valley
566,State,al
566,ZipCode,36854
566,CountyName,chambers
566,PhoneNumber,3347561400
566,HospitalType,acute care hospitals
566,HospitalOwner,voluntary non-profit - other
566,EmergencyService,yes
566,Condition,heart attack
566,MeasureCode,ami-1
566,MeasureName,heart attack patients given aspirin at arrival
566,Score,92%
566,Sample,24 patients
566,Stateavg,al_ami-1
567,ProviderNumber,10025
567,HospitalName,g h lanier memorial hospital
567,Address1,4800 48th st
567,Address2,
567,Address3,
567,City,valley
567,State,al
567,ZipCode,36854
567,CountyName,chambers
567,PhoneNumber,3347561400
567,HospitalType,acute care hospitals
567,HospitalOwner,voluntary non-profit - other
567,EmergencyService,yes
567,Condition,heart attack
567,MeasureCode,ami-2
